seedId,temperature,hydrometry_rate,sunshine_rate,rainfall,humidity_rate,soil_type,moisture,water_level,suitable_plantation_location,seed_name,plant_name,season,soil_num,humidity_rate_tens,rainfall_tens,hydrometry_rate_tens,sunshine_rate_tens
30033,20,30,40,50,40,Loamy,6,2,India/Bangalore,phyllostachys violascens,bamboo,10,17,4,5,3,4
30034,25,40,50,60,50,Sandy,2,1,Brazil/Rio de Janeiro,phyllostachys violascens,bamboo,11,31,5,6,4,5
30035,20,30,20,40,40,Loamy,6,2,Greece,phyllostachys violascens,bamboo,10,17,4,4,3,2
30061,20,60,80,40,50,Loamy,6,4,China/Beijing,phyllostachys arcana,bamboo,10,17,5,4,6,8
30063,25,60,90,60,70,Loamy,6,2,India/Bangalore,phyllostachys arcana,bamboo,11,17,7,6,6,9
30064,18,50,70,35,55,Loamy,6,4,Brazil/Rio de Janeiro,phyllostachys arcana,bamboo,9,17,6,4,5,7
30080,20,80,70,70,75,Sandy,6,4,South Korea/Seoul,yushania maling,bamboo,10,31,8,7,8,7
30083,30,80,90,90,85,Loamy,6,4,India/Bangalore,phyllostachys nuda,bamboo,12,17,8,9,8,9
30087,20,50,60,40,50,Sandy,6,2,Japan/Tokyo,phyllostachys parvifolia,bamboo,10,31,5,4,5,6
30090,20,30,40,30,40,Loamy,6,2,Greece,phyllostachys parvifolia,bamboo,10,17,4,3,3,4
30122,15,60,70,90,90,Sandy,6,4,Sweden/Stockholm,sasa borealis,bamboo,9,31,9,9,6,7
30124,22,65,85,70,75,Clay,6,2,United States/New York,sasa borealis,bamboo,10,5,8,7,6,8
30161,15,60,70,50,70,Sandy loam,6,4,Italy/Rome,kiwi,vine,9,36,7,5,6,7
30163,25,80,90,70,80,Sandy loam,6,4,China/Shanghai,kiwi,vine,11,36,8,7,8,9
30164,20,65,75,55,70,Silty,6,2,Australia/Sydney,kiwi,vine,10,41,7,6,6,8
30182,30,70,90,60,80,Sandy,6,2,Spain/Barcelona,bignone,vine,12,31,8,6,7,9
30188,25,80,70,70,70,Loamy,6,4,Brazil,chayote,vine,11,17,7,7,8,7
30189,20,60,80,50,70,Sandy,6,2,China,chayote,vine,10,31,7,5,6,8
30192,22,45,65,55,75,Sandy,6,2,United Kingdom/London,sweet pea,vine,10,31,8,6,4,6
30193,18,35,50,70,80,Clay,6,4,Australia/Sydney,sweet pea,vine,9,5,8,7,4,5
30195,16,30,40,80,85,Loamy,6,4,Germany/Berlin,sweet pea,vine,9,17,8,8,3,4
30221,28,65,90,75,70,Sandy loam,6,2,India/Bangalore,granadilla,vine,11,36,7,8,6,9
30224,26,65,85,70,70,Sandy loam,6,2,Kenya/Nairobi,granadilla,vine,11,36,7,7,6,8
30232,22,55,75,90,75,Sandy,6,2,Madagascar,madagascar jasmine,vine,10,31,8,9,6,8
30233,28,65,80,120,80,Loamy,6,4,Madagascar,madagascar jasmine,vine,11,17,8,12,6,8
30234,24,58,68,95,77,Loamy,6,4,Madagascar,madagascar jasmine,vine,10,17,8,10,6,7
30240,30,60,70,60,70,Sandy,6,2,Vietnam/Hanoi,false jasmine,vine,12,31,7,6,6,7
30252,20,60,70,50,60,Sandy,6,4,United Kingdom/London,woodland honeysuckle,vine,10,31,6,5,6,7
30260,20,30,20,30,40,Loamy,6,2,Australia/Sydney,bignone rose,vine,10,17,4,3,3,2
30313,30,80,100,90,80,Clay,6,4,Australia/Sydney,dodder,vine,12,5,8,9,8,10
30317,22,65,70,90,75,Sandy loam,6,2,Brazil,wild yam,vine,10,36,8,9,6,7
30318,28,75,90,120,85,Loamy,6,4,India,wild yam,vine,11,17,8,12,8,9
30319,20,60,70,80,70,Clay loam,6,2,Nigeria,wild yam,vine,10,7,7,8,6,7
30344,25,60,70,50,80,Loamy,6,2,Germany/Berlin,common vetch,vine,11,17,8,5,6,7
30363,18,70,85,50,75,Sandy,6,2,Canada/Toronto,hedera hibernica,vine,9,31,8,5,7,8
30400,25,50,100,60,60,Loamy,6,2,Chile,copihue,vine,11,17,6,6,5,10
30408,20,60,50,40,60,Sandy,6,2,Germany/Berlin,hedge vetch,vine,10,31,6,4,6,5
30434,15,50,75,80,80,Loamy,6,4,Brazil/Sao Paulo,hydrangea anomala,vine,9,17,8,8,5,8
30452,25,80,90,70,60,Sandy,6,4,Japan,stauntonia hexaphylla,vine,11,31,6,7,8,9
30459,15,80,50,100,90,Loamy,6,4,China/Shanghai,japanese hops,vine,9,17,9,10,8,5
30465,25,80,90,80,90,Loamy,6,4,France/Paris,wisteria frutescens,vine,11,17,9,8,8,9
30474,18,55,80,60,65,Loamy,6,1,Philippines/Manila,hoya linearis,vine,9,17,6,6,6,8
30512,30,60,80,70,60,Sandy,2,1,United States/Raleigh,carolina jasmine,vine,12,31,6,7,6,8
30515,24,72,85,45,72,Loamy,6,4,United States/Myrtle Beach,carolina jasmine,vine,10,17,7,4,7,8
30520,19,50,80,60,70,Sandy,6,2,France/Paris,clematis texensis,vine,9,31,7,6,5,8
30522,20,50,60,60,80,Loamy,6,4,India,pueraria tuberosa,vine,10,17,8,6,5,6
30529,32,55,95,65,60,Loamy,6,2,Vietnam/Hanoi,thunbergia laurifolia,vine,12,17,6,6,6,10
30530,27,75,70,85,65,Loamy,6,2,Philippines/Manila,thunbergia laurifolia,vine,11,17,6,8,8,7
30560,15,50,70,70,70,Loamy,6,4,Netherlands/Amsterdam,perennial pea,vine,9,17,7,7,5,7
30577,20,50,60,80,80,Sandy,6,4,India/Mumbai,cuscuta europaea,vine,10,31,8,8,5,6
30578,15,70,90,60,70,Loamy,6,4,United States/New York,cuscuta europaea,vine,9,17,7,6,7,9
30584,20,50,60,70,60,Silty,6,4,Australia/Sydney,marsh pea,vine,10,41,6,7,5,6
30592,20,65,70,60,75,Loamy,6,2,Australia,kiwai,vine,10,17,8,6,6,7
30593,22,75,80,70,80,Loamy,6,2,Italy,kiwai,vine,10,17,8,7,8,8
30594,25,80,90,80,85,Loamy,6,4,France,kiwai,vine,11,17,8,8,8,9
30605,25,40,20,20,70,Loamy,6,2,United States/New York,wild bean,vine,11,17,7,2,4,2
30620,20,30,40,20,70,Loamy,6,2,Greece,oriental clematis,vine,10,17,7,2,3,4
30626,-10,50,20,30,60,Sandy,6,2,Canada/Toronto,arctic kiwi,vine,4,31,6,3,5,2
30627,-5,60,30,40,70,Sandy,6,2,Russia/Moscow,arctic kiwi,vine,5,31,7,4,6,3
30628,-8,55,25,35,65,Loamy,6,2,Norway/Oslo,arctic kiwi,vine,4,17,6,4,6,2
30629,-12,45,15,25,55,Loamy,6,2,Finland/Helsinki,arctic kiwi,vine,3,17,6,2,4,2
30630,-15,40,10,20,50,Loamy,6,2,Greenland/Nuuk,arctic kiwi,vine,3,17,5,2,4,1
30631,20,40,60,60,50,Loamy,6,4,Italy,lonicera etrusca,vine,10,17,5,6,4,6
30633,23,50,80,80,60,Loamy,6,4,Spain,lonicera etrusca,vine,10,17,6,8,5,8
30634,21,55,90,90,65,Loamy,6,4,Germany,lonicera etrusca,vine,10,17,6,9,6,9
30635,19,60,100,100,70,Loamy,6,4,United Kingdom,lonicera etrusca,vine,9,17,7,10,6,10
30643,12,45,60,30,55,Sandy,2,1,Nepal/Kathmandu,tibetan clematis,vine,8,31,6,3,4,6
30644,10,40,50,20,50,Loamy,6,1,Bhutan/Thimphu,tibetan clematis,vine,8,17,5,2,4,5
30647,20,60,80,70,70,Loamy,16,2,Australia/Melbourne,thysanotus patersonii,vine,10,17,7,7,6,8
30648,30,80,90,60,75,Sandy,2,1,Australia/Perth,thysanotus patersonii,vine,12,31,8,6,8,9
30652,25,70,80,70,60,Sandy,2,1,United Kingdom/London,clematis,vine,11,31,6,7,7,8
30653,30,80,90,60,50,Loamy,6,4,Australia/Sydney,clematis,vine,12,17,5,6,8,9
30668,28,80,110,85,85,Loamy,6,4,India/Bangalore,silver vine,vine,11,17,8,8,8,11
30670,20,30,60,40,70,Sandy,2,1,Greece,silver vine,vine,10,31,7,4,3,6
30689,15,60,50,50,60,Well-drained,6,2,France/Paris,climbing aconite,vine,9,50,6,5,6,5
30721,25,50,60,70,70,Loamy,6,4,China/Beijing,fallopia baldschuanica,vine,11,17,7,7,5,6
30722,20,40,50,60,60,Sandy,6,2,Russia/Moscow,fallopia baldschuanica,vine,10,31,6,6,4,5
30747,30,80,90,70,75,Sandy loam,6,2,Nigeria/Lagos,malabar spinach,vine,12,36,8,7,8,9
30795,20,40,50,30,70,Loamy,6,2,Greece,setaceous asparagus,vine,10,17,7,3,4,5
30801,20,50,60,70,50,Loamy,6,2,Australia,billardiera longiflora,vine,10,17,5,7,5,6
30871,20,70,50,60,60,Sandy,6,2,Australia,purplish hardenbergia,vine,10,31,6,6,7,5
30873,20,55,60,70,60,Sandy,6,2,South Africa,purplish hardenbergia,vine,10,31,6,7,6,6
30916,20,70,60,80,70,Loamy,6,2,France/Paris,narrow-leaved vetch,vine,10,17,7,8,7,6
30918,15,60,50,70,60,Clay,6,2,Australia/Sydney,narrow-leaved vetch,vine,9,5,6,7,6,5
30920,22,75,65,85,75,Sandy,6,4,Germany/Berlin,narrow-leaved vetch,vine,10,31,8,8,8,6
30923,30,80,90,60,75,Clay,6,4,Germany,tendril clematis,vine,12,5,8,6,8,9
30931,20,35,50,40,60,Sandy,2,2,Greece/Athens,thyme dodder,vine,10,31,6,4,4,5
30932,25,40,60,60,70,Sandy,6,2,Spain/Barcelona,thyme dodder,vine,11,31,7,6,4,6
30934,25,45,55,60,70,Loamy,6,2,France/Paris,thyme dodder,vine,11,17,7,6,4,6
30935,20,40,45,50,60,Loamy,6,2,Germany/Berlin,thyme dodder,vine,10,17,6,5,4,4
30944,30,80,100,70,70,Loamy,6,4,Brazil/Amazonas,clitoria mariana,vine,12,17,7,7,8,10
30945,20,60,80,40,50,Loamy,6,2,India/Kerala,clitoria mariana,vine,10,17,5,4,6,8
30977,20,60,80,70,70,Sandy,16,2,United Kingdom/London,henry's honeysuckle,vine,10,31,7,7,6,8
30990,15,70,70,90,60,Loamy,6,4,Greece,solanum lyratum,vine,9,17,6,9,7,7
31008,22,55,70,70,75,Sandy,6,2,Peru,mutisia decurrens,vine,10,31,8,7,6,7
31009,18,45,50,50,70,Loamy,6,2,Ecuador,mutisia decurrens,vine,9,17,7,5,4,5
31013,20,70,60,80,85,Loamy,6,2,Malaysia/Kuala Lumpur,rhaphidophora decursiva,vine,10,17,8,8,7,6
31030,18,55,75,60,70,Sandy,2,1,Uganda/Kampala,dioscorea sansibarensis,vine,9,31,7,6,6,8
31040,22,65,95,75,75,Loamy,6,2,India,passiflora herbertiana,vine,10,17,8,8,6,10
31048,20,80,70,60,90,Loamy,6,4,India,passiflora tetrandra,vine,10,17,9,6,8,7
31066,25,80,90,60,70,Sandy,6,4,Australia/Sydney,shore vine,vine,11,31,7,6,8,9
31082,30,65,90,50,75,Sandy,6,2,United Arab Emirates/Dubai,arabian liana,vine,12,31,8,5,6,9
31083,20,50,80,70,70,Sandy,2,1,Yemen/Sana'a,arabian liana,vine,10,31,7,7,5,8
31103,35,80,95,50,70,Loamy,6,4,Brazil,climbing cowpea,vine,13,17,7,5,8,10
31127,12,60,50,60,65,Sandy,6,2,Canada/Vancouver,canadian menisperm,vine,8,31,6,6,6,5
31133,28,65,85,75,75,Silty loam,6,2,United States/South Carolina,vitis rotundifolia,vine,11,44,8,8,6,8
31146,15,60,70,70,60,Well-drained,6,2,New Zealand,muehlenbeckia apressa,vine,9,50,6,7,6,7
31148,18,70,75,75,65,Sandy,6,2,Chile,muehlenbeckia apressa,vine,9,31,6,8,7,8
31157,35,75,100,70,80,Sandy,6,2,India/Delhi,smooth bitter gourd,vine,13,31,8,7,8,10
31160,20,45,60,30,65,Loamy,6,2,India/Bengaluru,smooth bitter gourd,vine,10,17,6,3,4,6
31168,15,40,50,60,70,Clay,6,1,Pakistan/Islamabad,rosa brunonii,vine,9,5,7,6,4,5
31266,25,70,80,50,60,Loamy,6,2,China/Beijing,clematis chrysocoma,vine,11,17,6,5,7,8
31268,22,75,90,65,70,Loamy,6,4,India/Bangalore,clematis chrysocoma,vine,10,17,7,6,8,9
31269,18,60,70,70,75,Sandy,6,2,Brazil/Rio de Janeiro,clematis chrysocoma,vine,9,31,8,7,6,7
31270,15,50,60,80,80,Loamy,6,4,Greece,clematis chrysocoma,vine,9,17,8,8,5,6
31285,24,75,80,70,65,Sandy,6,4,United States/Utah,vitis arizonica,vine,10,31,6,7,8,8
31290,20,40,50,40,60,Sandy,2,1,Australia,splendid clerodendron,vine,10,31,6,4,4,5
31296,25,65,80,70,75,Sandy,6,2,China/Beijing,laciniated bramble,vine,11,31,8,7,6,8
31302,25,70,75,65,75,Sandy,6,2,United States/New Mexico,lonicera arizonica,vine,11,31,8,6,7,8
31346,25,60,70,40,60,Loamy,6,2,United States/New York,clematis viorna,vine,11,17,6,4,6,7
31347,20,50,60,30,50,Loamy,6,2,United Kingdom/London,clematis viorna,vine,10,17,5,3,5,6
31358,15,60,40,60,50,Clay,6,2,Canada/Toronto,wild vetch,vine,9,5,5,6,6,4
31360,22,55,75,65,65,Sandy,6,2,France/Paris,wild vetch,vine,10,31,6,6,6,8
31409,18,55,70,60,50,Sandy,2,2,France/Paris,caesalpinia decapetala,vine,9,31,5,6,6,7
31424,22,65,70,45,75,Loamy,6,2,Morocco/Tenerife,canarina canariensis,vine,10,17,8,4,6,7
31430,23,70,90,70,80,Sandy,6,2,Arizona/Phoenix,clematis lasiantha,vine,10,31,8,7,7,9
31456,20,70,80,50,60,Sandy,6,2,New Zealand,muehlenbeckia axillaris,vine,10,31,6,5,7,8
31458,15,50,60,70,80,Sandy,6,2,Chile,muehlenbeckia axillaris,vine,9,31,8,7,5,6
31460,25,30,40,90,100,Sandy,6,2,United States,muehlenbeckia axillaris,vine,11,31,10,9,3,4
31486,25,80,80,60,70,Sandy,6,4,China/Beijing,dioscorea esculenta,vine,11,31,7,6,8,8
31488,25,60,70,70,70,Loamy,6,2,Brazil/Rio de Janeiro,dioscorea esculenta,vine,11,17,7,7,6,7
31490,30,75,90,80,80,Loamy,6,4,Indonesia/Jakarta,dioscorea esculenta,vine,12,17,8,8,8,9
31500,25,50,90,60,70,Sandy,6,2,Thailand/Bangkok,beach bean,vine,11,31,7,6,5,9
31520,16,75,45,55,85,Loamy,6,2,Greece,aconitum hemsleyanum,vine,9,17,8,6,8,4
31545,30,60,90,100,90,Loamy,6,4,India/Ladakh,clematis ladakhiana,vine,12,17,9,10,6,9
31568,22,55,75,65,70,Clay,6,2,Germany/Berlin,dicentra grimpant,vine,10,5,7,6,6,8
31572,18,45,55,80,75,Loamy,6,4,France/Paris,clematis crispa,vine,9,17,8,8,4,6
31574,25,55,80,50,55,Sandy,6,2,Italy/Rome,clematis crispa,vine,11,31,6,5,6,8
31604,10,40,40,50,50,Sandy,2,1,Brazil/Rio de Janeiro,asparagus verticillatus,vine,8,31,5,5,4,4
31732,20,60,75,65,70,Sandy,16,2,United States/New York,clematis buchananiana,vine,10,31,7,6,6,8
31746,25,70,80,60,65,Loamy,6,2,Mexico/Cancun,syngonium wendlandii,vine,11,17,6,6,7,8
31748,22,60,75,50,65,Loamy,6,2,Australia/Sydney,syngonium wendlandii,vine,10,17,6,5,6,8
31784,18,50,65,30,60,Loamy,6,2,Brazil/Rio de Janeiro,ampelopsis aconitifolia,vine,9,17,6,3,5,6
31785,15,45,60,20,55,Loamy,6,2,Greece,ampelopsis aconitifolia,vine,9,17,6,2,4,6
31817,10,50,40,70,70,Sandy,6,2,United States/New York,lily of the valley,medicinal,8,31,7,7,5,4
31838,15,80,60,90,75,Sandy,6,2,United States/Idaho,potato,medicinal,9,31,8,9,8,6
31854,30,90,100,100,100,Loamy,6,4,Spain,wild garlic,medicinal,12,17,10,10,9,10
31856,20,50,70,60,70,Sandy,6,4,Italy,oregano,medicinal,10,31,7,6,5,7
31872,20,60,70,75,75,Loamy,6,4,France,marjoram,medicinal,10,17,8,8,6,7
31873,25,70,80,80,80,Sandy,2,1,Spain,marjoram,medicinal,11,31,8,8,7,8
31877,18,65,70,60,75,Loamy,6,2,Russia,caraway,medicinal,9,17,8,6,6,7
31888,18,50,75,60,80,Loamy,6,2,Italy/Rome,roman chamomile,medicinal,9,17,8,6,5,8
31891,20,70,50,60,80,Sandy,6,2,China/Beijing,aconite,medicinal,10,31,8,6,7,5
31892,15,60,40,70,60,Sandy,6,2,Japan/Tokyo,aconite,medicinal,9,31,6,7,6,4
31894,20,70,50,60,80,Clay,6,4,Brazil/Rio de Janeiro,aconite,medicinal,10,5,8,6,7,5
31895,15,60,40,70,60,Loamy,6,2,Greece,aconite,medicinal,9,17,6,7,6,4
31917,25,60,75,80,65,Loamy,6,2,United States,pennyroyal mint,medicinal,11,17,6,8,6,8
31931,15,70,50,40,70,Sandy,6,2,United States/Seattle,coltsfoot,medicinal,9,31,7,4,7,5
31934,15,50,40,60,70,Sandy,6,2,Australia/Sydney,coltsfoot,medicinal,9,31,7,6,5,4
31952,20,60,70,70,75,Sandy loam,6,2,Germany,white deadnettle,medicinal,10,36,8,7,6,7
31967,10,50,40,80,80,Loamy,6,4,France/Paris,colchicum autumnale,medicinal,8,17,8,8,5,4
31968,20,70,60,60,60,Loamy,6,2,Spain/Madrid,colchicum autumnale,medicinal,10,17,6,6,7,6
31969,15,50,40,70,70,Loamy,6,2,Italy/Rome,colchicum autumnale,medicinal,9,17,7,7,5,4
31970,10,40,30,80,80,Loamy,6,2,United Kingdom/London,colchicum autumnale,medicinal,8,17,8,8,4,3
31976,15,80,60,70,75,Loamy,6,2,United Kingdom/London,watercress,medicinal,9,17,8,7,8,6
31977,20,70,80,70,70,Sandy,6,4,United States/New York,watercress,medicinal,10,31,7,7,7,8
32000,25,70,80,60,75,Loamy,6,4,Greece,white horehound,medicinal,11,17,8,6,7,8
32008,18,50,60,70,60,Clay,6,2,France/Paris,houseleek of the roofs,medicinal,9,5,6,7,5,6
32010,23,55,65,45,65,Sandy,2,2,United Kingdom/London,houseleek of the roofs,medicinal,10,31,6,4,6,6
32019,18,45,50,60,55,Clay,6,2,Germany/Berlin,solidago virgaurea,medicinal,9,5,6,6,4,5
32025,20,40,50,50,60,Loamy,6,1,United Kingdom/London,agrimony eupatoria,medicinal,10,17,6,5,4,5
32029,25,65,90,60,60,Loamy,6,4,Germany/Berlin,wild strawberry,medicinal,11,17,6,6,6,9
32037,20,60,70,70,70,Sandy,2,2,France/Paris,angelica,medicinal,10,31,7,7,6,7
32048,22,65,90,80,60,Loamy,6,2,Germany/Berlin,fragrant violet,medicinal,10,17,6,8,6,9
32049,25,55,70,60,55,Clay,6,2,Australia/Sydney,fragrant violet,medicinal,11,5,6,6,6,7
32050,15,80,60,90,70,Loamy,6,4,Canada/Toronto,fragrant violet,medicinal,9,17,7,9,8,6
32056,15,60,50,50,70,Loamy,6,4,Germany/Munich,lungwort,medicinal,9,17,7,5,6,5
32064,20,50,70,60,60,Loamy,6,1,United States/Pennsylvania,collinsonia canadensis,medicinal,10,17,6,6,5,7
32072,18,65,70,75,75,Sandy,6,4,France/Paris,male fern,medicinal,9,31,8,8,6,7
32088,30,80,90,60,75,Silt,6,4,Thailand/Bangkok,white water lily,medicinal,12,38,8,6,8,9
32097,22,55,65,45,65,Loamy,6,2,United States/Chicago,baptisia tinctoria,medicinal,10,17,6,4,6,6
32098,18,45,55,35,55,Sandy,6,2,United States/Los Angeles,baptisia tinctoria,medicinal,9,31,6,4,4,6
32112,10,70,40,70,80,Loamy,6,4,France/Paris,black hellebore,medicinal,8,17,8,7,7,4
32113,20,80,60,50,70,Loamy,6,2,Canada/Toronto,black hellebore,medicinal,10,17,7,5,8,6
32131,25,60,70,60,70,Loamy,6,4,India/Mumbai,common fennel,medicinal,11,17,7,6,6,7
32132,20,50,60,50,60,Sandy,6,2,Italy/Rome,common fennel,medicinal,10,31,6,5,5,6
32135,20,30,40,30,50,Silty,6,2,France/Paris,common fennel,medicinal,10,41,5,3,3,4
32144,25,60,100,70,80,Sandy,2,2,Brazil/Rio de Janeiro,erect potentilla,medicinal,11,31,8,7,6,10
32161,10,60,50,60,70,Loamy,6,2,United States,symplocarpus foetidus,medicinal,8,17,7,6,6,5
32163,5,60,30,90,90,Sandy,6,4,United Kingdom,symplocarpus foetidus,medicinal,7,31,9,9,6,3
32164,10,70,60,70,80,Loamy,6,2,Germany,symplocarpus foetidus,medicinal,8,17,8,7,7,6
32165,5,50,20,100,90,Loamy,6,4,Netherlands,symplocarpus foetidus,medicinal,7,17,9,10,5,2
32184,16,80,40,90,85,Loamy,6,4,Canada/Toronto,common polypody,medicinal,9,17,8,9,8,4
32185,19,77,45,85,80,Loamy,6,2,Germany/Berlin,common polypody,medicinal,9,17,8,8,8,4
32192,25,70,100,80,80,Loamy,10,4,United States,sundew,medicinal,11,17,8,8,7,10
32193,18,50,70,60,60,Peaty,6,2,United Kingdom,sundew,medicinal,9,26,6,6,5,7
32194,22,65,90,75,75,Loamy,10,4,Germany,sundew,medicinal,10,17,8,8,6,9
32195,23,68,95,78,78,Sandy,6,2,Canada,sundew,medicinal,10,31,8,8,7,10
32217,20,70,50,50,80,Sandy,6,2,United States/New York,three-leaved menyanthe,medicinal,10,31,8,5,7,5
32225,18,40,50,50,60,Loamy,6,2,Germany,great burnet,medicinal,9,17,6,5,4,5
32274,25,60,80,70,70,Sandy,6,2,Australia/Sydney,pennywort,medicinal,11,31,7,7,6,8
32278,25,70,80,80,80,Loamy,6,4,Brazil/Rio de Janeiro,curly sorrel,medicinal,11,17,8,8,7,8
32290,18,65,75,70,70,Loamy,6,4,United Kingdom/London,common clover,medicinal,9,17,7,7,6,8
32296,25,40,60,50,60,Sandy,6,2,USA/California,grindelia camporum,medicinal,11,31,6,5,4,6
32306,5,90,30,60,80,Loamy,6,4,Greenland/Nuuk,greenland coptid,medicinal,7,17,8,6,9,3
32307,0,80,20,50,70,Sandy,6,2,Greenland/Ilulissat,greenland coptid,medicinal,6,31,7,5,8,2
32308,-5,70,10,40,60,Loamy,6,2,Greenland/Qaqortoq,greenland coptid,medicinal,5,17,6,4,7,1
32309,-10,60,5,30,50,Loamy,6,1,Greenland/Sisimiut,greenland coptid,medicinal,4,17,5,3,6,0
32310,-15,50,0,20,40,Loamy,6,1,Greenland/Tasiilaq,greenland coptid,medicinal,3,17,4,2,5,0
32320,15,70,40,50,70,Loamy,6,2,United States/New York,corydalis ambigua,medicinal,9,17,7,5,7,4
32323,18,45,75,65,65,Loamy,6,4,Japan,arisaema consanguineum,medicinal,9,17,6,6,4,8
32345,20,30,40,20,60,Sandy,2,1,France/Paris,spiny restharrow,medicinal,10,31,6,2,3,4
32352,18,65,70,75,75,Loamy,6,2,United Kingdom/London,common lady's mantle,medicinal,9,17,8,8,6,7
32353,22,55,90,60,65,Loamy,6,2,Germany/Berlin,common lady's mantle,medicinal,10,17,6,6,6,9
32354,19,70,75,70,80,Loamy,6,2,Canada/Toronto,common lady's mantle,medicinal,9,17,8,7,7,8
32359,15,80,60,70,70,Sandy,2,1,Australia/Sydney,yellow quail,medicinal,9,31,7,7,8,6
32386,20,60,30,40,70,Loamy,6,2,United States,erythronium americanum,medicinal,10,17,7,4,6,3
32387,15,50,20,30,60,Loamy,6,2,Canada,erythronium americanum,medicinal,9,17,6,3,5,2
32388,25,70,40,60,80,Loamy,6,4,United Kingdom,erythronium americanum,medicinal,11,17,8,6,7,4
32421,25,60,70,100,70,Loamy,6,4,Iran,galbanum,medicinal,11,17,7,10,6,7
32424,20,50,60,90,60,Sandy,2,2,Pakistan,galbanum,medicinal,10,31,6,9,5,6
32425,20,30,40,50,40,Loamy,6,1,Oman,galbanum,medicinal,10,17,4,5,3,4
32438,15,50,90,60,70,Loamy,6,2,United States/California,carrot,medicinal,9,17,7,6,5,9
32445,25,50,70,60,70,Loamy,2,2,Colombia,poppy,medicinal,11,17,7,6,5,7
32459,23,70,95,65,70,Sandy,6,2,Germany/Berlin,parsley,medicinal,10,31,7,6,7,10
32465,20,40,50,40,45,Sandy,6,2,Germany/Berlin,pumpkin,medicinal,10,31,4,4,4,5
32467,25,50,70,80,60,Loamy,6,4,Canada/Toronto,dill,medicinal,11,17,6,8,5,7
32474,20,40,50,50,55,Sandy,6,2,USA/New York,purslane,medicinal,10,31,6,5,4,5
32512,22,65,70,60,75,Sandy,6,2,Germany,foxglove,medicinal,10,31,8,6,6,7
32515,25,75,90,70,70,Loamy,6,2,Australia,foxglove,medicinal,11,17,7,7,8,9
32517,25,65,90,75,75,Loamy,6,2,Pakistan,black cumin,medicinal,11,17,8,8,6,9
32521,15,80,60,40,70,Sandy,6,2,China/Beijing,cultivated radish,medicinal,9,31,7,4,8,6
32523,18,75,70,45,80,Loamy,6,4,India/New Delhi,cultivated radish,medicinal,9,17,8,4,8,7
32525,17,85,55,35,75,Loamy,6,2,Greece/Athens,cultivated radish,medicinal,9,17,8,4,8,6
32528,28,80,100,70,80,Clay,6,4,Germany/Berlin,knotweed,medicinal,11,5,8,7,8,10
32540,18,30,40,30,40,Loamy,6,1,Greece,great burdock,medicinal,9,17,4,3,3,4
32558,18,45,55,75,65,Loamy,6,2,Germany/Berlin,chickweed,medicinal,9,17,6,8,4,6
32560,17,40,50,80,70,Loamy,6,2,Canada/Toronto,chickweed,medicinal,9,17,7,8,4,5
32576,20,60,50,70,50,Loamy,6,2,France/Paris,common chervil,medicinal,10,17,5,7,6,5
32577,25,70,60,80,60,Loamy,6,4,Germany/Berlin,common chervil,medicinal,11,17,6,8,7,6
32578,20,50,40,70,40,Sandy,6,2,Italy/Rome,common chervil,medicinal,10,31,4,7,5,4
32580,20,50,30,70,60,Loamy,6,2,United Kingdom/London,common chervil,medicinal,10,17,6,7,5,3
32593,22,75,70,80,80,Clay,6,4,Australia/Sydney,common cabbage,medicinal,10,5,8,8,8,7
32594,15,55,40,50,50,Loamy,6,2,Germany/Berlin,common cabbage,medicinal,9,17,5,5,6,4
32600,20,30,40,20,50,Loamy,6,2,France/Paris,yellow sweet clover,medicinal,10,17,5,2,3,4
32613,15,80,70,90,90,Sandy,6,4,USA/New York,celery,medicinal,9,31,9,9,8,7
32641,20,50,70,60,60,Loamy,6,4,United States/California,cultivated hemp,medicinal,10,17,6,6,5,7
32642,25,40,60,50,50,Sandy,2,2,Canada/British Columbia,cultivated hemp,medicinal,11,31,5,5,4,6
32644,18,45,55,45,45,Sandy,2,2,Netherlands/Amsterdam,cultivated hemp,medicinal,9,31,4,4,4,6
32648,20,70,60,40,70,Loamy,6,2,India/Delhi,synadenium,medicinal,10,17,7,4,7,6
32650,30,80,90,60,50,Sandy,6,4,South Africa/Cape Town,synadenium,medicinal,12,31,5,6,8,9
32665,20,50,70,60,60,Sandy loam,2,2,Brazil/Sao Paulo,hair mugwort,medicinal,10,36,6,6,5,7
32672,20,70,60,60,80,Sandy,6,2,Canada,mistletoe,medicinal,10,31,8,6,7,6
32675,15,50,50,50,70,Loamy,6,2,United Kingdom,mistletoe,medicinal,9,17,7,5,5,5
32691,25,60,80,50,70,Well-drained,6,4,China,jujube,medicinal,11,50,7,5,6,8
32695,15,40,50,30,50,Well-drained,2,1,Spain,jujube,medicinal,9,50,5,3,4,5
32698,22,65,90,75,75,Chalky,6,2,England/Kent,true lavender,medicinal,10,4,8,8,6,9
32703,20,70,70,50,50,Sandy loam,6,2,Norway,bearberry,medicinal,10,36,5,5,7,7
32704,10,60,50,70,70,Sandy,6,2,Sweden,bearberry,medicinal,8,31,7,7,6,5
32705,15,65,60,60,60,Sandy loam,6,2,Finland,bearberry,medicinal,9,36,6,6,6,6
32708,25,80,70,50,70,Loamy,6,2,Germany,cassissier,medicinal,11,17,7,5,8,7
