temperature,hydrometry_rate,sunshine_rate,rainfall,humidity_rate,soil_type,moisture,water_level,suitable_plantation_location,seed_name,plant_name
20,60,80,70,70,Sandy,2,2,Afghanistan/Herat,ferula narthex,perennial
25,70,100,80,80,Loamy,6,4,Iran/Kermanshah,ferula narthex,perennial
20,60,80,70,70,Sandy,2,2,Turkey/Van,ferula narthex,perennial
20,30,10,10,80,Loamy,6,2,Kazakhstan/Almaty,ferula narthex,perennial
23,65,90,75,70,Sandy,6,4,China/Beijing,curly waterweed,perennial
20,60,80,70,70,Loamy,6,2,Japan/Tokyo,curly waterweed,perennial
25,70,100,80,80,Loamy,6,4,India/Bangalore,curly waterweed,perennial
22,65,85,75,75,Sandy,6,2,Brazil/Rio de Janeiro,curly waterweed,perennial
20,30,10,10,80,Loamy,6,2,Greece,curly waterweed,perennial
20,70,60,80,75,Sandy,6,2,Australia/Sydney,libertia sessiliflora,perennial
25,80,70,90,70,Loamy,6,4,New Zealand/Auckland,libertia sessiliflora,perennial
22,75,65,85,72,Loamy,6,2,United States/Los Angeles,libertia sessiliflora,perennial
18,65,55,75,68,Sandy,6,2,Canada/Toronto,libertia sessiliflora,perennial
23,78,68,88,71,Loamy,6,4,France/Paris,libertia sessiliflora,perennial
25,70,100,80,80,Loamy,6,4,Australia/Sydney,orthrosanthus polystachyus,perennial
30,60,70,70,70,Sandy,2,2,Mexico/Mexico City,orthrosanthus polystachyus,perennial
20,80,90,60,60,Clay,6,4,South Africa/Cape Town,orthrosanthus polystachyus,perennial
25,70,100,80,80,Loamy,6,4,Argentina/Buenos Aires,orthrosanthus polystachyus,perennial
20,30,10,10,80,Loamy,6,2,United States/Honolulu,orthrosanthus polystachyus,perennial
25,70,100,80,80,Loamy,6,4,China/Beijing,veronique lyallii,perennial
20,60,80,70,70,Sandy,2,2,Japan/Tokyo,veronique lyallii,perennial
25,70,100,80,80,Loamy,6,4,India/Bangalore,veronique lyallii,perennial
20,60,80,70,70,Sandy,2,2,Brazil/Rio de Janeiro,veronique lyallii,perennial
20,30,10,10,80,Loamy,6,2,Greece,veronique lyallii,perennial
25,70,100,80,80,Loamy,6,4,China/Beijing,lysimachus fortunei,perennial
20,60,80,70,70,Sandy,2,2,Japan/Tokyo,lysimachus fortunei,perennial
25,70,100,80,80,Loamy,6,4,India/Bangalore,lysimachus fortunei,perennial
20,60,80,70,70,Sandy,2,2,Brazil/Rio de Janeiro,lysimachus fortunei,perennial
20,30,10,10,80,Loamy,6,2,Greece,lysimachus fortunei,perennial
25,70,70,50,60,Well-drained,6,2,Nigeria,sansevieria parva,perennial
30,80,80,60,70,Sandy,6,2,Mexico,sansevieria parva,perennial
22,60,60,70,75,Loamy,6,4,India,sansevieria parva,perennial
18,50,50,80,80,Clay,6,4,Australia,sansevieria parva,perennial
25,70,70,50,60,Well-drained,6,2,Brazil,sansevieria parva,perennial
25,60,80,50,70,Loamy,6,4,France/Paris,silene chlorantha,perennial
20,50,70,40,60,Sandy,2,2,Germany/Berlin,silene chlorantha,perennial
25,60,80,50,70,Loamy,6,4,Spain/Madrid,silene chlorantha,perennial
20,50,70,40,60,Sandy,2,2,Italy/Rome,silene chlorantha,perennial
20,30,10,10,80,Loamy,6,2,Switzerland/Zurich,silene chlorantha,perennial
25,70,100,80,80,Loamy,6,4,China/Beijing,thalictrum coriaceum,perennial
20,60,80,70,70,Sandy,2,2,Japan/Tokyo,thalictrum coriaceum,perennial
25,70,100,80,80,Loamy,6,4,India/Bangalore,thalictrum coriaceum,perennial
20,60,80,70,70,Sandy,2,2,Brazil/Rio de Janeiro,thalictrum coriaceum,perennial
20,30,10,10,80,Loamy,6,2,Greece,thalictrum coriaceum,perennial
22,75,60,70,80,Loamy,6,2,Ecuador,tillandsia concolor,perennial
20,70,70,80,85,Loamy,6,4,Colombia,tillandsia concolor,perennial
25,80,75,90,75,Loamy,6,4,Mexico,tillandsia concolor,perennial
22,75,60,70,80,Loamy,6,2,Peru,tillandsia concolor,perennial
20,70,70,80,85,Loamy,6,4,Brazil,tillandsia concolor,perennial
22,65,85,75,75,Sandy,6,2,United States/California,yellow bladderwort,perennial
25,70,95,85,85,Loamy,6,4,Australia/Sydney,yellow bladderwort,perennial
20,60,80,70,70,Sandy,2,2,Canada/Toronto,yellow bladderwort,perennial
22,65,85,75,75,Sandy,6,2,Germany/Berlin,yellow bladderwort,perennial
25,70,95,85,85,Loamy,6,4,France/Paris,yellow bladderwort,perennial
18,60,50,60,70,Loamy,6,4,Taiwan,alpinia formosana,perennial
20,65,60,70,80,Loamy,6,4,Taiwan,alpinia formosana,perennial
18,60,50,60,70,Loamy,6,4,Taiwan,alpinia formosana,perennial
20,65,60,70,80,Loamy,6,4,Taiwan,alpinia formosana,perennial
18,60,50,60,70,Loamy,6,4,Taiwan,alpinia formosana,perennial
25,70,100,80,80,Sandy,6,4,United States/California,calochortus nitidus,perennial
20,60,80,70,70,Loamy,6,2,Mexico/Baja California,calochortus nitidus,perennial
30,50,90,60,60,Sandy,6,4,Chile/Atacama Desert,calochortus nitidus,perennial
15,40,70,50,50,Loamy,6,2,Argentina/Patagonia,calochortus nitidus,perennial
25,70,100,80,80,Sandy,6,4,Australia/New South Wales,calochortus nitidus,perennial
15,50,60,40,60,Loamy,6,4,United States/Colorado,aquilegia jonesii,perennial
20,60,70,50,70,Loamy,6,2,United States/Utah,aquilegia jonesii,perennial
25,70,80,60,80,Loamy,6,2,United States/Wyoming,aquilegia jonesii,perennial
15,50,60,40,60,Loamy,6,4,United States/Montana,aquilegia jonesii,perennial
20,60,70,50,70,Loamy,6,2,United States/Idaho,aquilegia jonesii,perennial
25,70,100,80,80,Loamy,6,4,United States/Texas,castilleja lineata,perennial
27,65,90,70,75,Sandy,6,2,United States/Colorado,castilleja lineata,perennial
24,75,95,85,80,Loamy,6,4,Mexico/Oaxaca,castilleja lineata,perennial
23,70,90,75,75,Sandy,6,2,Canada/Alberta,castilleja lineata,perennial
26,80,100,90,85,Loamy,6,4,United States/California,castilleja lineata,perennial
25,70,100,80,80,Sandy,2,2,South Africa,crassula alstonii,perennial
20,60,80,70,70,Loamy,6,4,Australia,crassula alstonii,perennial
25,70,100,80,80,Sandy,6,4,Mexico,crassula alstonii,perennial
20,60,80,70,70,Loamy,6,2,Singapore,crassula alstonii,perennial
20,30,10,10,80,Loamy,6,2,United States,crassula alstonii,perennial
10,50,40,60,70,Loamy,6,2,Turkey/Istanbul,crocus pallasii,perennial
15,60,50,60,70,Loamy,6,2,Iran/Tehran,crocus pallasii,perennial
12,55,45,55,70,Loamy,6,2,Russia/Moscow,crocus pallasii,perennial
8,45,30,50,60,Loamy,6,2,Germany/Berlin,crocus pallasii,perennial
10,50,40,60,70,Loamy,6,2,Netherlands/Amsterdam,crocus pallasii,perennial
15,70,60,40,60,Loamy,6,2,Germany/Berlin,draba incerta,perennial
20,80,70,50,70,Sandy,6,4,United States/New York,draba incerta,perennial
25,90,80,60,80,Loamy,6,4,Canada/Toronto,draba incerta,perennial
20,75,70,55,70,Clay,6,2,France/Paris,draba incerta,perennial
15,60,50,45,60,Sandy,6,2,Australia/Sydney,draba incerta,perennial
25,70,100,80,80,Sandy,6,4,China/Beijing,cyananthus lobatus,perennial
20,60,80,70,70,Loamy,6,2,Japan/Tokyo,cyananthus lobatus,perennial
25,70,100,80,80,Sandy,6,4,India/Bangalore,cyananthus lobatus,perennial
20,60,80,70,70,Loamy,6,2,Brazil/Rio de Janeiro,cyananthus lobatus,perennial
20,30,10,10,80,Sandy,6,2,Greece,cyananthus lobatus,perennial
25,70,100,80,80,Loamy,6,4,China/Beijing,eupatorium sessilifolium,perennial
20,60,80,70,70,Sandy,2,2,Japan/Tokyo,eupatorium sessilifolium,perennial
25,70,100,80,80,Loamy,6,4,India/Bangalore,eupatorium sessilifolium,perennial
20,60,80,70,70,Sandy,2,2,Brazil/Rio de Janeiro,eupatorium sessilifolium,perennial
20,30,10,10,80,Loamy,6,2,Greece,eupatorium sessilifolium,perennial
18,60,70,60,70,Loamy,6,2,Turkey,fritillaria kotschyana,perennial
20,65,75,70,75,Loamy,6,2,Iran,fritillaria kotschyana,perennial
22,70,80,80,80,Loamy,6,4,Pakistan,fritillaria kotschyana,perennial
18,60,70,60,70,Loamy,6,2,Afghanistan,fritillaria kotschyana,perennial
20,65,75,70,75,Loamy,6,2,Kazakhstan,fritillaria kotschyana,perennial
25,70,100,80,80,Loamy,6,4,China/Beijing,habranthus martinezii,perennial
20,60,80,70,70,Sandy,2,2,Japan/Tokyo,habranthus martinezii,perennial
25,70,100,80,80,Loamy,6,4,India/Bangalore,habranthus martinezii,perennial
20,60,80,70,70,Sandy,2,2,Brazil/Rio de Janeiro,habranthus martinezii,perennial
20,30,10,10,80,Loamy,6,2,Greece,habranthus martinezii,perennial
25,60,80,70,70,Loamy,6,2,United States/California,heterotheca camporum,perennial
30,50,90,60,60,Sandy,2,1,Mexico/Guadalajara,heterotheca camporum,perennial
20,70,100,80,80,Loamy,6,4,Canada/Toronto,heterotheca camporum,perennial
25,60,80,70,70,Sandy,2,2,Australia/Sydney,heterotheca camporum,perennial
20,30,10,10,80,Loamy,6,2,Germany/Berlin,heterotheca camporum,perennial
22,65,70,60,75,Loamy,6,2,Turkey/Istanbul,rosularia chrysantha,perennial
24,70,80,65,80,Loamy,6,2,Italy/Rome,rosularia chrysantha,perennial
20,60,75,70,70,Sandy,6,2,Spain/Madrid,rosularia chrysantha,perennial
18,55,65,75,65,Loamy,6,2,France/Paris,rosularia chrysantha,perennial
23,68,78,72,72,Loamy,6,2,Germany/Berlin,rosularia chrysantha,perennial
25,40,70,60,50,Loamy,6,4,United States/Kansas City,silphium compositum,perennial
30,60,80,70,70,Sandy,6,4,Canada/Toronto,silphium compositum,perennial
20,50,75,65,60,Loamy,6,2,Australia/Sydney,silphium compositum,perennial
22,45,60,50,55,Loamy,6,2,Germany/Berlin,silphium compositum,perennial
18,55,65,55,45,Loamy,6,1,France/Paris,silphium compositum,perennial
25,70,100,80,80,Loamy,6,4,China/Beijing,symphyotrichum adnatum,perennial
20,60,80,70,70,Sandy,2,2,Japan/Tokyo,symphyotrichum adnatum,perennial
25,70,100,80,80,Loamy,6,4,India/Bangalore,symphyotrichum adnatum,perennial
20,60,80,70,70,Sandy,2,2,Brazil/Rio de Janeiro,symphyotrichum adnatum,perennial
20,30,10,10,80,Loamy,6,2,Greece,symphyotrichum adnatum,perennial
25,70,100,80,80,Loamy,6,4,China/Beijing,hooked buttercup,perennial
20,60,80,70,70,Sandy,2,2,Japan/Tokyo,hooked buttercup,perennial
25,70,100,80,80,Loamy,6,4,India/Bangalore,hooked buttercup,perennial
20,60,80,70,70,Sandy,2,2,Brazil/Rio de Janeiro,hooked buttercup,perennial
20,30,10,10,80,Loamy,6,2,Greece,hooked buttercup,perennial
25,70,100,80,80,Loamy,6,4,China/Beijing,false lupine,perennial
20,60,80,70,70,Sandy,2,2,Japan/Tokyo,false lupine,perennial
25,70,100,80,80,Loamy,6,4,India/Bangalore,false lupine,perennial
20,60,80,70,70,Sandy,2,2,Brazil/Rio de Janeiro,false lupine,perennial
20,30,10,10,80,Loamy,6,2,Greece,false lupine,perennial
20,60,80,70,70,Loamy,6,2,China/Beijing,lady's mantle with cluster flowers,perennial
18,65,75,75,75,Loamy,6,4,Germany/Berlin,lady's mantle with cluster flowers,perennial
22,70,90,80,80,Loamy,6,4,France/Paris,lady's mantle with cluster flowers,perennial
25,75,95,85,85,Loamy,6,4,United Kingdom/London,lady's mantle with cluster flowers,perennial
20,60,80,70,70,Loamy,6,2,United States/New York,lady's mantle with cluster flowers,perennial
25,70,100,80,80,Loamy,6,4,China/Beijing,begonia barkeri,perennial
20,60,80,70,70,Sandy,2,2,Japan/Tokyo,begonia barkeri,perennial
25,70,100,80,80,Loamy,6,4,India/Bangalore,begonia barkeri,perennial
20,60,80,70,70,Sandy,2,2,Brazil/Rio de Janeiro,begonia barkeri,perennial
20,30,10,10,80,Loamy,6,2,Greece,begonia barkeri,perennial
18,60,80,60,75,Loamy,6,2,United States/Seattle,allium douglasii,perennial
20,50,70,50,70,Loamy,6,2,Canada/Toronto,allium douglasii,perennial
22,55,75,55,65,Loamy,6,2,Australia/Sydney,allium douglasii,perennial
25,60,80,60,60,Loamy,6,2,India/New Delhi,allium douglasii,perennial
28,65,85,65,55,Loamy,6,2,Brazil/Sao Paulo,allium douglasii,perennial
20,50,60,70,70,Loamy,6,4,Turkey/Istanbul,bellevalia paradoxa,perennial
22,55,70,60,65,Clay,6,2,Spain/Madrid,bellevalia paradoxa,perennial
18,60,50,80,75,Loamy,6,4,France/Paris,bellevalia paradoxa,perennial
25,65,80,70,60,Sandy,6,2,Italy/Rome,bellevalia paradoxa,perennial
20,50,60,70,70,Loamy,6,4,Germany/Berlin,bellevalia paradoxa,perennial
25,70,100,80,80,Loamy,6,4,China/Beijing,flooded ache,perennial
20,60,80,70,70,Sandy,2,2,Japan/Tokyo,flooded ache,perennial
25,70,100,80,80,Loamy,6,4,India/Bangalore,flooded ache,perennial
20,60,80,70,70,Sandy,2,2,Brazil/Rio de Janeiro,flooded ache,perennial
20,30,10,10,80,Loamy,6,2,Greece,flooded ache,perennial
25,60,90,50,70,Sandy,6,2,United States/California,artemisia monophylla,perennial
30,70,100,80,80,Loamy,6,4,Mexico/Cancun,artemisia monophylla,perennial
22,50,70,60,60,Loamy,6,2,Argentina/Buenos Aires,artemisia monophylla,perennial
18,40,60,70,50,Sandy,2,1,Spain/Madrid,artemisia monophylla,perennial
25,60,90,50,70,Sandy,6,2,Australia/Sydney,artemisia monophylla,perennial
25,70,100,80,80,Loamy,6,4,China/Beijing,cerochlamys pachyphylla,perennial
20,60,80,70,70,Sandy,2,2,Japan/Tokyo,cerochlamys pachyphylla,perennial
25,70,100,80,80,Loamy,6,4,India/Bangalore,cerochlamys pachyphylla,perennial
20,60,80,70,70,Sandy,2,2,Brazil/Rio de Janeiro,cerochlamys pachyphylla,perennial
20,30,10,10,80,Loamy,6,2,Greece,cerochlamys pachyphylla,perennial
20,60,80,70,70,Sandy,6,2,South Africa,cyrtanthus breviflorus,perennial
22,65,75,75,75,Loamy,6,4,South Africa,cyrtanthus breviflorus,perennial
18,55,70,65,65,Sandy,2,1,South Africa,cyrtanthus breviflorus,perennial
23,70,80,80,80,Loamy,6,4,South Africa,cyrtanthus breviflorus,perennial
20,50,60,60,70,Clay,6,2,South Africa,cyrtanthus breviflorus,perennial
20,60,80,70,70,Loamy,6,2,Austria/Baumgarten,baumgarten bellflower,perennial
18,65,70,60,75,Loamy,6,2,Germany/Baumgarten,baumgarten bellflower,perennial
22,55,90,75,70,Loamy,6,4,France/Baumgarten,baumgarten bellflower,perennial
19,60,75,65,70,Loamy,6,2,Spain/Baumgarten,baumgarten bellflower,perennial
21,58,85,70,68,Loamy,6,4,Italy/Baumgarten,baumgarten bellflower,perennial
30,70,80,60,60,Loamy,6,4,India/Delhi,desmodium cuspidatum,perennial
25,60,70,50,50,Loamy,6,2,Vietnam/Hanoi,desmodium cuspidatum,perennial
28,65,75,55,55,Loamy,6,4,Malaysia/Kuala Lumpur,desmodium cuspidatum,perennial
27,62,70,52,52,Loamy,6,2,Thailand/Bangkok,desmodium cuspidatum,perennial
26,58,65,48,48,Loamy,6,2,Indonesia/Jakarta,desmodium cuspidatum,perennial
25,70,100,80,80,Loamy,6,4,Kazakhstan,dianthus turkestanicus,perennial
20,60,80,70,70,Sandy,2,2,Turkmenistan,dianthus turkestanicus,perennial
25,70,100,80,80,Loamy,6,4,Uzbekistan,dianthus turkestanicus,perennial
20,60,80,70,70,Sandy,2,2,Tajikistan,dianthus turkestanicus,perennial
20,30,10,10,80,Loamy,6,2,Kyrgyzstan,dianthus turkestanicus,perennial
20,60,80,70,70,Sandy,2,2,China/Beijing,dracocephalum renati,perennial
25,70,100,80,80,Loamy,6,4,Japan/Tokyo,dracocephalum renati,perennial
20,60,80,70,70,Sandy,2,2,India/Bangalore,dracocephalum renati,perennial
25,70,100,80,80,Loamy,6,4,Brazil/Rio de Janeiro,dracocephalum renati,perennial
20,30,10,10,80,Loamy,6,2,Greece,dracocephalum renati,perennial
25,60,80,70,70,Loamy,6,2,United States/Texas,gaillardia suavis,perennial
30,70,90,80,75,Sandy,6,4,Mexico/Mexico City,gaillardia suavis,perennial
20,50,70,60,65,Loamy,6,2,Australia/Sydney,gaillardia suavis,perennial
25,60,80,70,70,Sandy,6,2,Canada/Vancouver,gaillardia suavis,perennial
20,40,60,50,60,Loamy,6,2,Netherlands/Amsterdam,gaillardia suavis,perennial
15,50,60,40,70,Sandy,2,1,Spain/Madrid,erodium guttatum,perennial
20,60,70,50,80,Loamy,6,2,France/Paris,erodium guttatum,perennial
25,70,80,60,90,Sandy,6,4,Italy/Rome,erodium guttatum,perennial
20,60,70,50,80,Loamy,6,2,Germany/Berlin,erodium guttatum,perennial
15,50,60,40,70,Sandy,2,1,Netherlands/Amsterdam,erodium guttatum,perennial
25,70,100,80,80,Loamy,6,4,Mexico,hymenocallis godfreyi,perennial
30,60,90,70,70,Sandy,2,1,United States,hymenocallis godfreyi,perennial
25,70,100,80,80,Loamy,6,4,Cuba,hymenocallis godfreyi,perennial
20,60,80,70,70,Sandy,2,2,Brazil,hymenocallis godfreyi,perennial
20,30,10,10,80,Loamy,6,2,Australia,hymenocallis godfreyi,perennial
25,70,100,80,80,Loamy,6,4,China/Beijing,liatris lancifolia,perennial
20,60,80,70,70,Sandy,2,2,Japan/Tokyo,liatris lancifolia,perennial
25,70,100,80,80,Loamy,6,4,India/Bangalore,liatris lancifolia,perennial
20,60,80,70,70,Sandy,2,2,Brazil/Rio de Janeiro,liatris lancifolia,perennial
20,30,10,10,80,Loamy,6,2,Greece,liatris lancifolia,perennial
25,70,100,80,80,Loamy,6,4,China/Beijing,mitrophyllum clivorum,perennial
20,60,80,70,70,Sandy,2,2,Japan/Tokyo,mitrophyllum clivorum,perennial
25,70,100,80,80,Loamy,6,4,India/Bangalore,mitrophyllum clivorum,perennial
20,60,80,70,70,Sandy,2,2,Brazil/Rio de Janeiro,mitrophyllum clivorum,perennial
20,30,10,10,80,Loamy,6,2,Greece,mitrophyllum clivorum,perennial
20,70,100,80,80,Sandy,6,4,Greece/Athens,ornithogalum ponticum,perennial
25,60,80,70,70,Loamy,6,2,Turkey/Istanbul,ornithogalum ponticum,perennial
25,70,100,80,80,Loamy,6,4,Italy/Rome,ornithogalum ponticum,perennial
20,60,80,70,70,Sandy,6,2,Spain/Madrid,ornithogalum ponticum,perennial
20,30,10,10,80,Loamy,6,2,France/Paris,ornithogalum ponticum,perennial
20,70,80,60,70,Loamy,6,4,Mexico/Oaxaca,sedum oaxacanum,perennial
25,65,90,70,75,Sandy,6,4,Mexico/Oaxaca,sedum oaxacanum,perennial
22,75,95,65,70,Loamy,6,2,Mexico/Oaxaca,sedum oaxacanum,perennial
18,60,75,50,80,Loamy,6,2,Mexico/Oaxaca,sedum oaxacanum,perennial
20,70,80,60,75,Loamy,6,4,Mexico/Oaxaca,sedum oaxacanum,perennial
25,70,80,60,70,Loamy,6,4,Germany/Berlin,large-flowered perennial potentilla,perennial
20,65,70,70,60,Sandy,6,2,United States/New York,large-flowered perennial potentilla,perennial
22,75,90,80,70,Loamy,6,4,Canada/Toronto,large-flowered perennial potentilla,perennial
18,60,80,60,70,Sandy,6,2,Australia/Sydney,large-flowered perennial potentilla,perennial
24,70,90,70,60,Loamy,6,4,France/Paris,large-flowered perennial potentilla,perennial
25,70,100,80,80,Loamy,6,4,China/Beijing,heart-bearing buttercup,perennial
20,60,80,70,70,Sandy,2,2,Japan/Tokyo,heart-bearing buttercup,perennial
25,70,100,80,80,Loamy,6,4,India/Bangalore,heart-bearing buttercup,perennial
20,60,80,70,70,Sandy,2,2,Brazil/Rio de Janeiro,heart-bearing buttercup,perennial
20,30,10,10,80,Loamy,6,2,Greece,heart-bearing buttercup,perennial
20,60,80,70,70,Loamy,6,2,China/Beijing,allium cyaneum,perennial
23,65,85,75,75,Sandy,6,2,Japan/Tokyo,allium cyaneum,perennial
22,70,90,80,80,Loamy,6,4,India/Bangalore,allium cyaneum,perennial
20,60,80,70,70,Loamy,6,2,Brazil/Rio de Janeiro,allium cyaneum,perennial
18,55,75,65,65,Loamy,6,2,Greece,allium cyaneum,perennial
25,70,100,80,80,Loamy,6,4,China/Beijing,allium neriniflorum,perennial
20,60,80,70,70,Sandy,2,2,Japan/Tokyo,allium neriniflorum,perennial
25,70,100,80,80,Loamy,6,4,India/Bangalore,allium neriniflorum,perennial
20,60,80,70,70,Sandy,2,2,Brazil/Rio de Janeiro,allium neriniflorum,perennial
20,30,10,10,80,Loamy,6,2,Greece,allium neriniflorum,perennial
10,50,60,40,70,Loamy,6,4,Argentina/Ushuaia,azorella filamentosa,perennial
12,55,65,45,75,Loamy,6,4,Chile/Santiago,azorella filamentosa,perennial
8,45,55,35,65,Loamy,6,2,Argentina/Buenos Aires,azorella filamentosa,perennial
10,50,60,40,70,Loamy,6,4,Peru/Lima,azorella filamentosa,perennial
12,55,65,45,75,Loamy,6,4,Bolivia/La Paz,azorella filamentosa,perennial
25,70,100,80,80,Loamy,6,4,Greece,bunium ferulaceum,perennial
20,60,80,70,70,Loamy,6,2,Spain,bunium ferulaceum,perennial
25,70,100,80,80,Sandy,6,4,Italy,bunium ferulaceum,perennial
20,60,80,70,70,Sandy,6,2,France,bunium ferulaceum,perennial
20,30,10,10,80,Loamy,6,2,Germany,bunium ferulaceum,perennial
22,65,75,70,70,Loamy,6,2,Turkey/Istanbul,campanula groskii,perennial
20,60,70,65,65,Loamy,6,2,Germany/Berlin,campanula groskii,perennial
24,70,80,75,75,Loamy,6,2,Finland/Helsinki,campanula groskii,perennial
18,55,60,60,60,Loamy,6,2,United Kingdom/London,campanula groskii,perennial
23,68,78,72,72,Loamy,6,2,Russia/Moscow,campanula groskii,perennial
15,50,60,60,70,Sandy,6,2,New Zealand,celmisia argentea,perennial
20,60,70,70,80,Loamy,6,4,New Zealand,celmisia argentea,perennial
18,55,65,65,75,Loamy,6,2,New Zealand,celmisia argentea,perennial
13,45,55,55,65,Sandy,6,2,New Zealand,celmisia argentea,perennial
16,50,60,60,70,Loamy,6,2,New Zealand,celmisia argentea,perennial
25,60,70,40,50,Sandy,2,1,South Africa,conophytum verrucosum,perennial
20,50,60,50,60,Sandy,2,2,Namibia,conophytum verrucosum,perennial
15,40,50,60,70,Loamy,6,4,Botswana,conophytum verrucosum,perennial
25,60,70,40,50,Sandy,2,1,Lesotho,conophytum verrucosum,perennial
20,50,60,50,60,Sandy,2,2,Zimbabwe,conophytum verrucosum,perennial
20,60,80,70,70,Loamy,6,2,China/Beijing,elongated cabbage,perennial
25,70,100,80,80,Sandy,6,4,Japan/Tokyo,elongated cabbage,perennial
20,60,80,70,70,Loamy,6,2,India/Bangalore,elongated cabbage,perennial
25,70,100,80,80,Sandy,6,4,Brazil/Rio de Janeiro,elongated cabbage,perennial
20,30,10,10,80,Loamy,6,2,Greece,elongated cabbage,perennial
25,70,100,80,80,Loamy,6,4,China/Beijing,knapweed ruthenica,perennial
20,60,80,70,70,Sandy,2,2,Japan/Tokyo,knapweed ruthenica,perennial
25,70,100,80,80,Loamy,6,4,India/Bangalore,knapweed ruthenica,perennial
20,60,80,70,70,Sandy,2,2,Brazil/Rio de Janeiro,knapweed ruthenica,perennial
20,30,10,10,80,Loamy,6,2,Greece,knapweed ruthenica,perennial
25,60,80,70,75,Sandy,2,2,Australia/Sydney,fire lily,perennial
28,65,90,75,80,Loamy,6,4,India/Delhi,fire lily,perennial
22,50,70,60,70,Loamy,6,2,Brazil/Sao Paulo,fire lily,perennial
26,55,75,65,70,Sandy,2,2,USA/California,fire lily,perennial
24,60,80,70,75,Loamy,6,4,China/Shanghai,fire lily,perennial
25,70,100,80,80,Loamy,6,4,South Africa,gasteria crocheri,perennial
20,60,80,70,70,Sandy,2,2,Mexico,gasteria crocheri,perennial
25,70,100,80,80,Loamy,6,4,Australia,gasteria crocheri,perennial
20,60,80,70,70,Sandy,2,2,United States,gasteria crocheri,perennial
20,30,10,10,80,Loamy,6,2,Netherlands,gasteria crocheri,perennial
25,60,80,50,70,Loamy,6,4,Turkey,iris reichenbachii,perennial
20,50,70,60,60,Sandy,2,2,Greece,iris reichenbachii,perennial
25,60,80,50,70,Loamy,6,4,Spain,iris reichenbachii,perennial
20,50,70,60,60,Sandy,2,2,Italy,iris reichenbachii,perennial
20,30,10,10,80,Loamy,6,2,France,iris reichenbachii,perennial
20,40,60,50,60,Sandy,2,1,Argentina/Buenos Aires,rhodophiala bifida,perennial
